"news_id","tweet_id","quote_id"
"1735","1254908221648711682","1254927664521101312"
"1735","1254908221648711682","1254928590396968964"
"1735","1254908221648711682","1254932096184877057"
"1735","1254908221648711682","1254932358261694464"
"1735","1254908221648711682","1254932535546540033"
"1735","1254908221648711682","1254933296464592896"
"1735","1254908221648711682","1254935770852405249"
"1735","1254908221648711682","1254935960061648898"
"1735","1254908221648711682","1254937410632404993"
"1735","1254908221648711682","1254941683688579072"
"1735","1254908221648711682","1254946590369988608"
"1735","1254908221648711682","1254947147415355392"
"1735","1254908221648711682","1254952497011195906"
"1735","1254908221648711682","1254953666433503236"
"1735","1254908221648711682","1254954954898452480"
"1735","1254908221648711682","1254957890781286402"
"1735","1254908221648711682","1254960577807634432"
"1735","1254908221648711682","1254964205721128963"
"1735","1254908221648711682","1254965289520959490"
"1735","1254908221648711682","1254977591250833409"
"1735","1254908221648711682","1254995911626780672"
"1735","1254908221648711682","1255027677628493824"
"1735","1254908221648711682","1255033383878561794"
"1735","1254908221648711682","1255065988845862914"
"1735","1254908221648711682","1255079318767665152"
"1735","1254908221648711682","1255079955446280192"
"1735","1254908221648711682","1255137098123767814"
"1735","1254908221648711682","1255172988925816835"
"1735","1254908221648711682","1255200301486931971"
"1735","1254908221648711682","1255325699168223235"
"1735","1254908221648711682","1255365107271512065"
"1735","1254908221648711682","1255925031961604103"
"1735","1254908221648711682","1256841513788747777"
"1735","1254911749624598528","1254914031762182147"
"1735","1254911749624598528","1254953233736519683"
"1735","1254911749624598528","1254954031312539648"
"1735","1254911749624598528","1254954422628728833"
"1735","1254911749624598528","1254955450316943360"
"1735","1254911749624598528","1254956264465010689"
"1735","1254911749624598528","1254961286166740993"
"1735","1254911749624598528","1255003871174426624"
"1735","1254911749624598528","1255178674606764032"
"1735","1255187783523713026","1255196907128918019"
"1735","1255224039104225282","1255230566896750593"
"1735","1255224039104225282","1255231577065492481"
"1735","1255231577065492481","1255237844479684609"
"1735","1255250225956040708","1255251419218808833"
"1735","1255316896074907648","1255319088370454529"
"1735","1255316896074907648","1255319546480807936"
"1735","1255316896074907648","1255320324071186433"
"1735","1255316896074907648","1255324864807940096"
"1735","1255316896074907648","1255326145156874241"
"1735","1255316896074907648","1255327083754110983"
"1735","1255316896074907648","1255330634240864259"
"1735","1255316896074907648","1255333748335423489"
"1735","1255316896074907648","1255387811282329600"
"1735","1255316896074907648","1255398769895657472"
"1735","1255316896074907648","1255467363207610370"
"1735","1255316896074907648","1255490396366483457"
"1735","1255316896074907648","1255511330611695620"
"1735","1255316896074907648","1255534394107928590"
"1735","1255324447583678464","1255542516398448640"
"1735","1255329224078041089","1255339183255805953"
"1735","1255329224078041089","1255340889238638593"
"1735","1255329224078041089","1255343511131631616"
"1735","1255329224078041089","1255345526029062144"
"1735","1255329224078041089","1255348050379313152"
"1735","1255329224078041089","1255356979918356480"
"1735","1255329224078041089","1255363663873167366"
"1735","1255467649842114560","1255468030731173898"
"1735","1255467649842114560","1255472271118020618"
"1735","1255467649842114560","1255473805687914498"
"1735","1255467649842114560","1255477407202623494"
"1735","1255467649842114560","1255656381643882496"
"1735","1255510821406478337","1255511169827246083"
"1735","1255510821406478337","1255511500858458112"
"1735","1255510821406478337","1255511571087982600"
"1735","1255510821406478337","1255511818082095105"
"1735","1255510821406478337","1255511819353022471"
"1735","1255510821406478337","1255512302746570754"
"1735","1255510821406478337","1255512352180580352"
"1735","1255510821406478337","1255512672948367362"
"1735","1255510821406478337","1255512891186348033"
"1735","1255510821406478337","1255514133363122177"
"1735","1255510821406478337","1255515361476313090"
"1735","1255510821406478337","1255516091771686912"
"1735","1255510821406478337","1255516522291900427"
"1735","1255510821406478337","1255523474409472000"
"1735","1255510821406478337","1255524858215174148"
"1735","1255510821406478337","1255538815487430658"
"1735","1255510821406478337","1255541131355586565"
"1735","1255510821406478337","1255545965022294016"
"1735","1255510821406478337","1255550040296370177"
"1735","1255510821406478337","1255556962198056960"
"1735","1255523783894536198","1257701186133733376"
"1735","1255627143075237896","1255831095293227009"
"1735","1255648818844127232","1255649098008596480"
"1735","1255815409917280256","1259182868326219778"
"1735","1255870813145882625","1256286499063992325"
"1735","1255881453025591300","1277742899401195522"
"1735","1255895431336415238","1255896773169725441"
"1735","1255958777414680593","1256118470930038791"
"1735","1256241055701151746","1256242823470280704"
"1735","1256241055701151746","1256319530504278019"
"1735","1256324206750363649","1256340046703063040"
"1736","1256048752361713667","1256049786744115200"
"1736","1256048752361713667","1256284909502595072"
"1736","1256054153601789953","1256054282274684931"
"1736","1256067721437024256","1256074190727319553"
"1736","1256219980607225856","1256302441332645890"
"1736","1256219980607225856","1256325882290950144"
"1736","1256245967776632833","1256246232739123206"
"1736","1256249243083382793","1256250043872555008"
"1736","1256260631159812103","1256260951046795264"
"1736","1256263792289292289","1256264618470789121"
"1736","1256265187893620736","1256319571713232898"
"1736","1256266525989908483","1256415235101114371"
"1736","1256270902968356866","1256279582296211456"
"1736","1256284254880890886","1256286000533381121"
"1736","1256309496655122432","1256351143170539525"
"1736","1256309496655122432","1256355567381155844"
"1736","1256311660031234049","1256411859307106305"
"1736","1256313285961322497","1256436808994500610"
"1736","1256313285961322497","1256456281923215363"
"1736","1256313285961322497","1256729396343443457"
"1736","1256313285961322497","1256733478332370944"
"1736","1256318116834930689","1256318629366423554"
"1736","1256318116834930689","1256319311628599302"
"1736","1256348187704655875","1256354288164655108"
"1736","1256348960832344066","1256373353536987137"
"1736","1256350566197886982","1256387921063620614"
"1736","1256350566197886982","1256389517365428226"
"1736","1256350566197886982","1256390379437424641"
"1736","1256350566197886982","1256395630269906944"
"1736","1256350566197886982","1256401366265794563"
"1736","1256350566197886982","1256403721505906688"
"1736","1256350566197886982","1256410845086695426"
"1736","1256350566197886982","1256411146489389056"
"1736","1256350566197886982","1256422211650551808"
"1736","1256350566197886982","1256425254597124098"
"1736","1256350566197886982","1256427295948115980"
"1736","1256350566197886982","1256427639579054080"
"1736","1256350566197886982","1256429563908894727"
"1736","1256350566197886982","1256429710697025536"
"1736","1256350566197886982","1256432793862750209"
"1736","1256350566197886982","1256433043507761154"
"1736","1256350566197886982","1256434032482582534"
"1736","1256350566197886982","1256434199596335104"
"1736","1256350566197886982","1256434697179205637"
"1736","1256350566197886982","1256438579116625921"
"1736","1256350566197886982","1256438999247458305"
"1736","1256350566197886982","1256440858687275014"
"1736","1256350566197886982","1256441006171488261"
"1736","1256350566197886982","1256441127386972160"
"1736","1256350566197886982","1256442137069182978"
"1736","1256350566197886982","1256442580377776128"
"1736","1256350566197886982","1256442898423451649"
"1736","1256350566197886982","1256443798806241280"
"1736","1256350566197886982","1256444269998604288"
"1736","1256350566197886982","1256445528302370816"
"1736","1256350566197886982","1256445738126622721"
"1736","1256350566197886982","1256445868699521024"
"1736","1256350566197886982","1256446187823075334"
"1736","1256350566197886982","1256446707132518400"
"1736","1256350566197886982","1256448008922845184"
"1736","1256350566197886982","1256448326712598530"
"1736","1256350566197886982","1256448635769847808"
"1736","1256350566197886982","1256448985121935361"
"1736","1256350566197886982","1256449549717196805"
"1736","1256350566197886982","1256449590179573760"
"1736","1256350566197886982","1256449647704444929"
"1736","1256350566197886982","1256449833302396933"
"1736","1256350566197886982","1256450017440628736"
"1736","1256350566197886982","1256450227340525570"
"1736","1256350566197886982","1256450363902877696"
"1736","1256350566197886982","1256451592238166016"
"1736","1256350566197886982","1256451824133058562"
"1736","1256350566197886982","1256452231437705216"
"1736","1256350566197886982","1256452377353375746"
"1736","1256350566197886982","1256452715934371841"
"1736","1256350566197886982","1256453305145995264"
"1736","1256350566197886982","1256453321600241665"
"1736","1256350566197886982","1256453501405798405"
"1736","1256350566197886982","1256453765093380098"
"1736","1256350566197886982","1256454037639176193"
"1736","1256350566197886982","1256454524232966144"
"1736","1256350566197886982","1256454641744859142"
"1736","1256350566197886982","1256455626345103360"
"1736","1256350566197886982","1256455805735444480"
"1736","1256350566197886982","1256456071083892736"
"1736","1256350566197886982","1256456194857807873"
"1736","1256350566197886982","1256456494851207169"
"1736","1256350566197886982","1256457321422770177"
"1736","1256350566197886982","1256458386348089344"
"1736","1256350566197886982","1256458659443494912"
"1736","1256350566197886982","1256459292619821066"
"1736","1256350566197886982","1256459498048425984"
"1736","1256350566197886982","1256461411598741504"
"1736","1256350566197886982","1256461619493851136"
"1736","1256350566197886982","1256462054401204229"
"1736","1256350566197886982","1256462236123574273"
"1736","1256350566197886982","1256462630471991297"
"1736","1256350566197886982","1256462713494155264"
"1736","1256350566197886982","1256464856661753856"
"1736","1256350566197886982","1256465980793982977"
"1736","1256350566197886982","1256466113191383041"
"1736","1256350566197886982","1256466487738601473"
"1736","1256350566197886982","1256467208349405184"
"1736","1256350566197886982","1256467757895421952"
"1736","1256350566197886982","1256468307772833794"
"1736","1256350566197886982","1256468747721805824"
"1736","1256350566197886982","1256468837068877826"
"1736","1256350566197886982","1256469569457266689"
"1736","1256350566197886982","1256473002239238147"
"1736","1256350566197886982","1256473497024565249"
"1736","1256350566197886982","1256474830116978689"
"1736","1256350566197886982","1256475162221961216"
"1736","1256350566197886982","1256475925065105409"
"1736","1256350566197886982","1256476664990760960"
"1736","1256350566197886982","1256476811497820160"
"1736","1256350566197886982","1256477489846763522"
"1736","1256350566197886982","1256477597866885126"
"1736","1256350566197886982","1256478097291063296"
"1736","1256350566197886982","1256478324718616577"
"1736","1256350566197886982","1256478505765912577"
"1736","1256350566197886982","1256480073357635584"
"1736","1256350566197886982","1256480388731584512"
"1736","1256350566197886982","1256480629102989312"
"1736","1256350566197886982","1256480955914752002"
"1736","1256350566197886982","1256482252990623745"
"1736","1256350566197886982","1256484493805916161"
"1736","1256350566197886982","1256484835939553285"
"1736","1256350566197886982","1256485160587005954"
"1736","1256350566197886982","1256487040180539393"
"1736","1256350566197886982","1256490556798185472"
"1736","1256350566197886982","1256490606110617600"
"1736","1256350566197886982","1256491370715451393"
"1736","1256350566197886982","1256492938252685313"
"1736","1256350566197886982","1256493252775235585"
"1736","1256350566197886982","1256495830090919938"
"1736","1256350566197886982","1256495908478423042"
"1736","1256350566197886982","1256497583444426752"
"1736","1256350566197886982","1256497862097227778"
"1736","1256350566197886982","1256497980535975937"
"1736","1256350566197886982","1256499446566785032"
"1736","1256350566197886982","1256503466429747204"
"1736","1256350566197886982","1256506248645804032"
"1736","1256350566197886982","1256507913537019906"
"1736","1256350566197886982","1256508039873650688"
"1736","1256350566197886982","1256513623532371968"
"1736","1256350566197886982","1256513623545065472"
"1736","1256350566197886982","1256516880011059200"
"1736","1256350566197886982","1256517621400420352"
"1736","1256350566197886982","1256517718729265152"
"1736","1256350566197886982","1256519672457048064"
"1736","1256350566197886982","1256520085814095873"
"1736","1256350566197886982","1256522294744068096"
"1736","1256350566197886982","1256523153758662656"
"1736","1256350566197886982","1256525963191558144"
"1736","1256350566197886982","1256527675952443392"
"1736","1256350566197886982","1256528465911840768"
"1736","1256350566197886982","1256531075108679680"
"1736","1256350566197886982","1256534634239873024"
"1736","1256350566197886982","1256536055358029831"
"1736","1256350566197886982","1256536819400945665"
"1736","1256350566197886982","1256538080292614146"
"1736","1256350566197886982","1256538307212857345"
"1736","1256350566197886982","1256540173359296519"
"1736","1256350566197886982","1256541866138443777"
"1736","1256350566197886982","1256542743503003650"
"1736","1256350566197886982","1256545315206754304"
"1736","1256350566197886982","1256546274955968512"
"1736","1256350566197886982","1256547961179377665"
"1736","1256350566197886982","1256548186468036609"
"1736","1256350566197886982","1256549071323529217"
"1736","1256350566197886982","1256549570714140672"
"1736","1256350566197886982","1256550553913606146"
"1736","1256350566197886982","1256551446490886149"
"1736","1256350566197886982","1256553330425421825"
"1736","1256350566197886982","1256553512432881668"
"1736","1256350566197886982","1256553757216825345"
"1736","1256350566197886982","1256553950309949442"
"1736","1256350566197886982","1256554255806316545"
"1736","1256350566197886982","1256555076635758593"
"1736","1256350566197886982","1256555970135838720"
"1736","1256350566197886982","1256556728440717312"
"1736","1256350566197886982","1256556841481441280"
"1736","1256350566197886982","1256556952886394881"
"1736","1256350566197886982","1256556978618404865"
"1736","1256350566197886982","1256557403719512064"
"1736","1256350566197886982","1256557694967705600"
"1736","1256350566197886982","1256557940389097474"
"1736","1256350566197886982","1256558413783449601"
"1736","1256350566197886982","1256558728859574272"
"1736","1256350566197886982","1256559046980702209"
"1736","1256350566197886982","1256559461289910272"
"1736","1256350566197886982","1256559623265562625"
"1736","1256350566197886982","1256559685911576577"
"1736","1256350566197886982","1256559726948757504"
"1736","1256350566197886982","1256560347546300419"
"1736","1256350566197886982","1256560777462497286"
"1736","1256350566197886982","1256561087320915968"
"1736","1256350566197886982","1256562248497102848"
"1736","1256350566197886982","1256563743573630976"
"1736","1256350566197886982","1256563837341437953"
"1736","1256350566197886982","1256564322295259136"
"1736","1256350566197886982","1256564753587109891"
"1736","1256350566197886982","1256565462214811650"
"1736","1256350566197886982","1256565465419218945"
"1736","1256350566197886982","1256565522910588928"
"1736","1256350566197886982","1256565935101665283"
"1736","1256350566197886982","1256566230451998723"
"1736","1256350566197886982","1256566922524704770"
"1736","1256350566197886982","1256566961653395456"
"1736","1256350566197886982","1256567800753242112"
"1736","1256350566197886982","1256568092899057664"
"1736","1256350566197886982","1256568513667502080"
"1736","1256350566197886982","1256568576829464578"
"1736","1256350566197886982","1256569126975397888"
"1736","1256350566197886982","1256569225365336069"
"1736","1256350566197886982","1256569239311441920"
"1736","1256350566197886982","1256569259309883398"
"1736","1256350566197886982","1256569473424928774"
"1736","1256350566197886982","1256569639942963201"
"1736","1256350566197886982","1256569803130785793"
"1736","1256350566197886982","1256570219612581891"
"1736","1256350566197886982","1256570227590135809"
"1736","1256350566197886982","1256570654217904130"
"1736","1256350566197886982","1256570844635181061"
"1736","1256350566197886982","1256571037988327425"
"1736","1256350566197886982","1256571146037866496"
"1736","1256350566197886982","1256571285171298304"
"1736","1256350566197886982","1256571598204796930"
"1736","1256350566197886982","1256572714405572608"
"1736","1256350566197886982","1256572990814326787"
"1736","1256350566197886982","1256573255600803840"
"1736","1256350566197886982","1256573343026876416"
"1736","1256350566197886982","1256573535792889868"
"1736","1256350566197886982","1256573934427942913"
"1736","1256350566197886982","1256574147968319488"
"1736","1256350566197886982","1256574502999375872"
"1736","1256350566197886982","1256574613859045377"
"1736","1256350566197886982","1256575055221403649"
"1736","1256350566197886982","1256575081939185665"
"1736","1256350566197886982","1256575083465883652"
"1736","1256350566197886982","1256575665949859840"
"1736","1256350566197886982","1256575716155699203"
"1736","1256350566197886982","1256575754139242496"
"1736","1256350566197886982","1256575778520735744"
"1736","1256350566197886982","1256576146570870786"
"1736","1256350566197886982","1256576444844716035"
"1736","1256350566197886982","1256576469779841025"
"1736","1256350566197886982","1256577201421549569"
"1736","1256350566197886982","1256577251388403713"
"1736","1256350566197886982","1256577325292027904"
"1736","1256350566197886982","1256577336851513345"
"1736","1256350566197886982","1256577340051685377"
"1736","1256350566197886982","1256577385107001345"
"1736","1256350566197886982","1256577437346955266"
"1736","1256350566197886982","1256577595543556100"
"1736","1256350566197886982","1256577673763139586"
"1736","1256350566197886982","1256577710949793792"
"1736","1256350566197886982","1256578026474811393"
"1736","1256350566197886982","1256578111254257666"
"1736","1256350566197886982","1256578406013112324"
"1736","1256350566197886982","1256578569486114819"
"1736","1256350566197886982","1256579046789517314"
"1736","1256350566197886982","1256579169766576128"
"1736","1256350566197886982","1256579171855319044"
"1736","1256350566197886982","1256579779643486214"
"1736","1256350566197886982","1256580230610894848"
"1736","1256350566197886982","1256580293730992128"
"1736","1256350566197886982","1256580552611815424"
"1736","1256350566197886982","1256580630751608840"
"1736","1256350566197886982","1256580679921553409"
"1736","1256350566197886982","1256581062878277635"
"1736","1256350566197886982","1256581633966252033"
"1736","1256350566197886982","1256581871212859394"
"1736","1256350566197886982","1256581952515293185"
"1736","1256350566197886982","1256582067946696704"
"1736","1256350566197886982","1256582131783995393"
"1736","1256350566197886982","1256582159890071553"
"1736","1256350566197886982","1256582282447663104"
"1736","1256350566197886982","1256582563877072896"
"1736","1256350566197886982","1256583056347070465"
"1736","1256350566197886982","1256583273632972802"
"1736","1256350566197886982","1256583303555166211"
"1736","1256350566197886982","1256583369384656898"
"1736","1256350566197886982","1256584038552350720"
"1736","1256350566197886982","1256584300377657345"
"1736","1256350566197886982","1256584795079000066"
"1736","1256350566197886982","1256584851668504576"
"1736","1256350566197886982","1256585146918207495"
"1736","1256350566197886982","1256585249385046022"
"1736","1256350566197886982","1256585426481098758"
"1736","1256350566197886982","1256585471913754630"
"1736","1256350566197886982","1256585567556558849"
"1736","1256350566197886982","1256585712343961601"
"1736","1256350566197886982","1256585921840975879"
"1736","1256350566197886982","1256585949984837632"
"1736","1256350566197886982","1256586385760411649"
"1736","1256350566197886982","1256586454433697796"
"1736","1256350566197886982","1256586492530626563"
"1736","1256350566197886982","1256587231269093376"
"1736","1256350566197886982","1256587336617472006"
"1736","1256350566197886982","1256588894449086465"
"1736","1256350566197886982","1256589186649522178"
"1736","1256350566197886982","1256589244803489792"
"1736","1256350566197886982","1256589439217909762"
"1736","1256350566197886982","1256589536571899904"
"1736","1256350566197886982","1256589782928560128"
"1736","1256350566197886982","1256589906102620161"
"1736","1256350566197886982","1256590151939219456"
"1736","1256350566197886982","1256590346445819906"
"1736","1256350566197886982","1256590650641985536"
"1736","1256350566197886982","1256590690672312321"
"1736","1256350566197886982","1256590994407071744"
"1736","1256350566197886982","1256591054050123777"
"1736","1256350566197886982","1256591604401541121"
"1736","1256350566197886982","1256591640380260352"
"1736","1256350566197886982","1256591935562829825"
"1736","1256350566197886982","1256592101531365376"
"1736","1256350566197886982","1256592209618575361"
"1736","1256350566197886982","1256592226072887297"
"1736","1256350566197886982","1256592472358170627"
"1736","1256350566197886982","1256592599269474306"
"1736","1256350566197886982","1256592770237685763"
"1736","1256350566197886982","1256593223277056002"
"1736","1256350566197886982","1256593478819201024"
"1736","1256350566197886982","1256593907128958976"
"1736","1256350566197886982","1256593951370481668"
"1736","1256350566197886982","1256594011462254592"
"1736","1256350566197886982","1256594031246741505"
"1736","1256350566197886982","1256594161614159873"
"1736","1256350566197886982","1256594195449556994"
"1736","1256350566197886982","1256594220787343360"
"1736","1256350566197886982","1256594266916360195"
"1736","1256350566197886982","1256594272054390785"
"1736","1256350566197886982","1256594283316023296"
"1736","1256350566197886982","1256594338869633027"
"1736","1256350566197886982","1256594521112154113"
"1736","1256350566197886982","1256594678297907200"
"1736","1256350566197886982","1256594742659424256"
"1736","1256350566197886982","1256594869390368771"
"1736","1256350566197886982","1256594927422709760"
"1736","1256350566197886982","1256595316268204032"
"1736","1256350566197886982","1256595553447751682"
"1736","1256350566197886982","1256595646443814913"
"1736","1256350566197886982","1256595902581571584"
"1736","1256350566197886982","1256595908436918273"
"1736","1256350566197886982","1256596298402353155"
"1736","1256350566197886982","1256596372826054656"
"1736","1256350566197886982","1256596414680969221"
"1736","1256350566197886982","1256596548848320520"
"1736","1256350566197886982","1256596594264244224"
"1736","1256350566197886982","1256596921269043207"
"1736","1256350566197886982","1256596930618109952"
"1736","1256350566197886982","1256597021533888513"
"1736","1256350566197886982","1256597151343423493"
"1736","1256350566197886982","1256598004208939008"
"1736","1256350566197886982","1256598011943288832"
"1736","1256350566197886982","1256598033799819265"
"1736","1256350566197886982","1256598812719751168"
"1736","1256350566197886982","1256598909692121088"
"1736","1256350566197886982","1256598969213485056"
"1736","1256350566197886982","1256599125963014146"
"1736","1256350566197886982","1256599399918178305"
"1736","1256350566197886982","1256599674984767489"
"1736","1256350566197886982","1256599745860177920"
"1736","1256350566197886982","1256599934222118913"
"1736","1256350566197886982","1256600145619234819"
"1736","1256350566197886982","1256600353455378434"
"1736","1256350566197886982","1256600436695535616"
"1736","1256350566197886982","1256600438897627136"
"1736","1256350566197886982","1256600553007783942"
"1736","1256350566197886982","1256600689591156736"
"1736","1256350566197886982","1256601092718309376"
"1736","1256350566197886982","1256601135487553536"
"1736","1256350566197886982","1256601383404478464"
"1736","1256350566197886982","1256601447053000704"
"1736","1256350566197886982","1256601804646866944"
"1736","1256350566197886982","1256602189507760128"
"1736","1256350566197886982","1256602238274895875"
"1736","1256350566197886982","1256602659978711041"
"1736","1256350566197886982","1256602871782572032"
"1736","1256350566197886982","1256603336163446786"
"1736","1256350566197886982","1256603517625794560"
"1736","1256350566197886982","1256603894328811521"
"1736","1256350566197886982","1256604531263234049"
"1736","1256350566197886982","1256604729599238145"
"1736","1256350566197886982","1256605065516892160"
"1736","1256350566197886982","1256605103949262849"
"1736","1256350566197886982","1256605257783635968"
"1736","1256350566197886982","1256605326813679616"
"1736","1256350566197886982","1256605536050712578"
"1736","1256350566197886982","1256605643349385218"
"1736","1256350566197886982","1256605723397586948"
"1736","1256350566197886982","1256605757732270080"
"1736","1256350566197886982","1256605761595150336"
"1736","1256350566197886982","1256606510232342530"
"1736","1256350566197886982","1256606644475215872"
"1736","1256350566197886982","1256607128300773376"
"1736","1256350566197886982","1256607160647266304"
"1736","1256350566197886982","1256607388230131713"
"1736","1256350566197886982","1256607540030439431"
"1736","1256350566197886982","1256607683320393729"
"1736","1256350566197886982","1256607934525693952"
"1736","1256350566197886982","1256607945137274881"
"1736","1256350566197886982","1256608013663776770"
"1736","1256350566197886982","1256608364135579648"
"1736","1256350566197886982","1256608571535605761"
"1736","1256350566197886982","1256608587864051714"
"1736","1256350566197886982","1256608768563064833"
"1736","1256350566197886982","1256609058662027265"
"1736","1256350566197886982","1256609300966969345"
"1736","1256350566197886982","1256609592479449089"
"1736","1256350566197886982","1256609825246662656"
"1736","1256350566197886982","1256609902279249921"
"1736","1256350566197886982","1256609921384185858"
"1736","1256350566197886982","1256610330777718784"
"1736","1256350566197886982","1256610655140032513"
"1736","1256350566197886982","1256610757359415297"
"1736","1256350566197886982","1256610898350944257"
"1736","1256350566197886982","1256610957184434177"
"1736","1256350566197886982","1256611194904903682"
"1736","1256350566197886982","1256611586028044288"
"1736","1256350566197886982","1256611697936289793"
"1736","1256350566197886982","1256611846683004929"
"1736","1256350566197886982","1256611960478740481"
"1736","1256350566197886982","1256612328285581319"
"1736","1256350566197886982","1256612413325168640"
"1736","1256350566197886982","1256612596356087813"
"1736","1256350566197886982","1256612755148353538"
"1736","1256350566197886982","1256612835297288196"
"1736","1256350566197886982","1256613032698011648"
"1736","1256350566197886982","1256613051970830337"
"1736","1256350566197886982","1256613157289762822"
"1736","1256350566197886982","1256613186884767747"
"1736","1256350566197886982","1256613997765369857"
"1736","1256350566197886982","1256614152367493121"
"1736","1256350566197886982","1256614154930139137"
"1736","1256350566197886982","1256614359968686080"
"1736","1256350566197886982","1256614491837599744"
"1736","1256350566197886982","1256614722616647684"
"1736","1256350566197886982","1256614900127989765"
"1736","1256350566197886982","1256615217829683204"
"1736","1256350566197886982","1256616042555748352"
"1736","1256350566197886982","1256616110872571906"
"1736","1256350566197886982","1256616288891387915"
"1736","1256350566197886982","1256616323657981952"
"1736","1256350566197886982","1256616362866364417"
"1736","1256350566197886982","1256616414695260162"
"1736","1256350566197886982","1256616711513681921"
"1736","1256350566197886982","1256616933979574272"
"1736","1256350566197886982","1256616956037337088"
"1736","1256350566197886982","1256616985443565568"
"1736","1256350566197886982","1256617127714398211"
"1736","1256350566197886982","1256617178998149120"
"1736","1256350566197886982","1256617429691744258"
"1736","1256350566197886982","1256617651658534912"
"1736","1256350566197886982","1256617714229170176"
"1736","1256350566197886982","1256617732344369152"
"1736","1256350566197886982","1256617932412649475"
"1736","1256350566197886982","1256618167809511424"
"1736","1256350566197886982","1256618186767847424"
"1736","1256350566197886982","1256618344926662661"
"1736","1256350566197886982","1256618375960317953"
"1736","1256350566197886982","1256618543799558144"
"1736","1256350566197886982","1256618805704511496"
"1736","1256350566197886982","1256618944271650817"
"1736","1256350566197886982","1256618954061201409"
"1736","1256350566197886982","1256618969571745793"
"1736","1256350566197886982","1256619051826151430"
"1736","1256350566197886982","1256619130750406657"
"1736","1256350566197886982","1256619369142063106"
"1736","1256350566197886982","1256619413375201280"
"1736","1256350566197886982","1256619468748402688"
"1736","1256350566197886982","1256619614911574016"
"1736","1256350566197886982","1256619702232788995"
"1736","1256350566197886982","1256619783166050304"
"1736","1256350566197886982","1256619939949170688"
"1736","1256350566197886982","1256619956243959813"
"1736","1256350566197886982","1256620095733891072"
"1736","1256350566197886982","1256620239296565250"
"1736","1256350566197886982","1256620399829417984"
"1736","1256350566197886982","1256620603064360960"
"1736","1256350566197886982","1256620764943585281"
"1736","1256350566197886982","1256621383607554049"
"1736","1256350566197886982","1256621418625802245"
"1736","1256350566197886982","1256621503120060416"
"1736","1256350566197886982","1256621812051595264"
"1736","1256350566197886982","1256621866221023232"
"1736","1256350566197886982","1256622594738061318"
"1736","1256350566197886982","1256622796660191232"
"1736","1256350566197886982","1256623042098343936"
"1736","1256350566197886982","1256623114223583236"
"1736","1256350566197886982","1256623599148040192"
"1736","1256350566197886982","1256623638427680770"
"1736","1256350566197886982","1256623821500669952"
"1736","1256350566197886982","1256624105748561927"
"1736","1256350566197886982","1256624710760177664"
"1736","1256350566197886982","1256625006492164097"
"1736","1256350566197886982","1256625543698681864"
"1736","1256350566197886982","1256625597960331264"
"1736","1256350566197886982","1256625769956212739"
"1736","1256350566197886982","1256625797726691329"
"1736","1256350566197886982","1256626077805445120"
"1736","1256350566197886982","1256626108793061384"
"1736","1256350566197886982","1256626218453131266"
"1736","1256350566197886982","1256626268512169984"
"1736","1256350566197886982","1256626684117254144"
"1736","1256350566197886982","1256626740098670601"
"1736","1256350566197886982","1256626891420774400"
"1736","1256350566197886982","1256627114616520706"
"1736","1256350566197886982","1256628003062366208"
"1736","1256350566197886982","1256628406676066305"
"1736","1256350566197886982","1256628675040235520"
"1736","1256350566197886982","1256628717230620672"
"1736","1256350566197886982","1256628760247484416"
"1736","1256350566197886982","1256629304630423553"
"1736","1256350566197886982","1256629597367685120"
"1736","1256350566197886982","1256629626530660353"
"1736","1256350566197886982","1256629892973834243"
"1736","1256350566197886982","1256630224256630785"
"1736","1256350566197886982","1256630301985472517"
"1736","1256350566197886982","1256630477357821952"
"1736","1256350566197886982","1256630645905854471"
"1736","1256350566197886982","1256630759730921473"
"1736","1256350566197886982","1256631336577703936"
"1736","1256350566197886982","1256631693173305344"
"1736","1256350566197886982","1256632295882199041"
"1736","1256350566197886982","1256632462819590146"
"1736","1256350566197886982","1256632719456587783"
"1736","1256350566197886982","1256632725659885568"
"1736","1256350566197886982","1256633135883849730"
"1736","1256350566197886982","1256633586733723650"
"1736","1256350566197886982","1256633723568689152"
"1736","1256350566197886982","1256634013600698368"
"1736","1256350566197886982","1256634282010906625"
"1736","1256350566197886982","1256634598467002369"
"1736","1256350566197886982","1256635264329547778"
"1736","1256350566197886982","1256635325176217600"
"1736","1256350566197886982","1256635421083262979"
"1736","1256350566197886982","1256635874709852161"
"1736","1256350566197886982","1256636049549414400"
"1736","1256350566197886982","1256636415619878917"
"1736","1256350566197886982","1256636731094433797"
"1736","1256350566197886982","1256637474161524737"
"1736","1256350566197886982","1256637765590147074"
"1736","1256350566197886982","1256637858753982469"
"1736","1256350566197886982","1256637982901252096"
"1736","1256350566197886982","1256638010885619712"
"1736","1256350566197886982","1256638821975896064"
"1736","1256350566197886982","1256639060283731970"
"1736","1256350566197886982","1256639534311276547"
"1736","1256350566197886982","1256640500238635010"
"1736","1256350566197886982","1256640846864306176"
"1736","1256350566197886982","1256641015152349185"
"1736","1256350566197886982","1256641481219153923"
"1736","1256350566197886982","1256641581463015424"
"1736","1256350566197886982","1256641840314531841"
"1736","1256350566197886982","1256642017750396928"
"1736","1256350566197886982","1256642860499288066"
"1736","1256350566197886982","1256643204797075464"
"1736","1256350566197886982","1256645134990618625"
